url,is_private,has_homepage,size,stars,watchers,has_projects,has_pages,has_wiki,has_discussions,forks,is_archived,is_disabled,open_issues,subscribers_count,created_at,updated_at,is_private_b,has_homepage_b,size_b,stars_b,watchers_b,has_projects_b,has_pages_b,has_wiki_b,has_discussions_b,forks_b,is_archived_b,is_disabled_b,open_issues_b,subscribers_count_b,stars_ratio,watchers_ratio,forks_ratio,size_ratio,commit_count,commit_count_b,commit_count_ratio,commit_decay,commit_decay_b,age_days,days_since_update,age_days_b,days_since_update_b,log_stars,log_watchers,log_forks,log_commit_count,open_issues_count,closed_issues_count,open_prs_count,closed_prs_count,used_by,summary
https://github.com/import-js/eslint-import-resolver-typescript,False,True,4542,748,748,False,False,False,False,64,False,False,29,4,2017-09-24T00:27:16Z,2025-01-19T04:37:48Z,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.1225827597509013,0.1225827597509013,0.0104883644706653,0.744346116027532,450,1,0.0686813186813186,0.1678478179783663,1,2680,6,1,1,6.617402977974478,6.617402977974478,4.158883083359672,6.1092475827643655,28,134,1,175,2863316,The eslint-import-resolver-typescript plugin adds [`TypeScript`] support. It's available on GitHub and in the GitHub repositories.
https://github.com/pnpm/cmd-shim,False,False,805,14,14,True,False,True,False,11,False,False,7,5,2016-08-01T00:01:18Z,2023-06-20T06:13:21Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.0165876777251184,0.0165876777251184,0.0130331753554502,0.9537914691943128,480,1,0.3625377643504531,0.1548387096774193,1,3099,585,1,1,2.6390573296152584,2.6390573296152584,2.3978952727983707,6.173786103901937,5,7,2,32,0,The cmd-shim is used in [pnpm] to create executable scripts. It can be used to create command line applications.
https://github.com/libp2p/go-libp2p-pubsub,False,True,1399,332,332,False,False,False,False,189,False,False,81,42,2016-09-10T13:26:37Z,2024-12-30T20:25:31Z,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.147424511545293,0.147424511545293,0.0839253996447602,0.6212255772646537,840,1,0.2716688227684347,0.2745098039215686,1,3059,26,1,1,5.805134968916488,5.805134968916488,5.241747015059643,6.733401891837359,73,152,8,356,0,"This repo contains the canonical pubsub implementation for libp2p. We currently provide three message router options: Floodsub, Randomsub, and Gossipsub. This repo follows the [Repo Lead Maintainer Protocol"
https://github.com/mikemcl/bignumber.js,False,True,4784,6756,6756,True,True,True,False,742,False,False,24,83,2012-11-08T20:01:35Z,2025-01-25T13:34:54Z,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0.35486920895052,0.35486920895052,0.0389746822145183,0.2512868998844416,480,1,0.0245926836766062,0.1075750784401613,1,4461,0,1,0,8.81818627792769,8.81818627792769,6.60934924316738,6.173786103901937,19,260,5,79,1937010,"A JavaScript library for arbitrary-precision decimal and non-decimal arithmetic. Uses JavaScript 1.5 (ECMAScript 3) features only. Uses a single constructor, which accepts a value of Number, String or BigNumber."
https://github.com/eslint/eslintrc,False,False,293,129,129,False,False,False,False,43,False,False,0,13,2020-08-20T18:44:53Z,2025-01-25T15:47:56Z,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.2171717171717171,0.2171717171717171,0.0723905723905724,0.4932659932659932,630,1,0.5147058823529411,0.3888888888888889,1,1619,0,1,0,4.859812404361672,4.859812404361672,3.7612001156935615,6.4457198193855785,0,46,0,127,17852098,"This repository contains the legacy ESLintRC configuration file format for ESLint. This package is not intended for use outside of the ESLint ecosystem. The primary class in this package is `FlatCompat`, which is a utility to translate"
https://github.com/colorjs/color-name,False,False,20,119,119,True,False,True,False,30,False,False,0,3,2014-11-23T16:16:07Z,2025-01-19T18:54:47Z,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0.4131944444444444,0.4131944444444444,0.1041666666666666,0.0694444444444444,330,1,0.5339805825242718,0.0887812752219531,1,3716,6,1,1,4.77912349311153,4.77912349311153,3.4011973816621555,5.799092654460526,0,8,0,15,37150390,summarize: A JSON with color names and its values. Based on http://dev.w3.org/csswg/css-color/#named-colors.
https://github.com/pion/webrtc,False,True,5351,14191,14191,False,False,True,True,1680,False,False,91,261,2018-05-18T23:10:05Z,2025-01-25T12:00:15Z,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0.4007285460141755,0.4007285460141755,0.0474402055742241,0.1511027023974246,570,1,0.0158408137175888,0.2332242225859247,1,2443,0,1,0,9.560363239834537,9.560363239834537,7.426549072397305,6.345636360828596,75,934,16,1774,115,Pion WebRTC v4.0.0 has been released. It is a pure Go implementation of the Web RTC API. The release notes include new features and breaking changes. Please create GitHub issues or speak with the Slack
https://github.com/prettier-solidity/solidity-comments-extractor,False,False,345,6,6,True,False,True,False,0,False,False,0,5,2020-11-15T20:56:15Z,2023-08-19T05:04:44Z,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0.0168067226890756,0.0168067226890756,0.0,0.9663865546218487,23,1,0.0605263157894736,0.015003261578604,1,1532,525,1,1,1.791759469228055,1.791759469228055,0.0,3.1354942159291497,0,0,0,3,0,Extract comments from Solidity code. Use require('expect') to extract comments from a Solidity function. Use force to force comments to be equal.
https://github.com/rich-harris/estree-walker,False,False,2041,399,399,True,False,True,False,38,False,False,10,5,2015-04-09T12:56:33Z,2025-01-17T20:12:21Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.1386861313868613,0.1386861313868613,0.0132082029892248,0.7094195342370525,660,1,0.186598812553011,0.1843575418994413,1,3579,8,1,1,5.988961416889864,5.988961416889864,3.6375861597263857,6.492239835020471,5,7,5,26,0,"Simple utility for walking an ES6/7-compliant AST, such as one generated by [acorn] Estree-walker enumerates a node's properties to find child nodes and lists of nodes."
https://github.com/inikulin/parse5,False,False,10819,3716,3716,True,True,True,False,237,False,False,29,43,2013-03-18T19:46:24Z,2025-01-24T03:51:07Z,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.2009952401557767,0.2009952401557767,0.0128191259195153,0.5851903937689312,570,1,0.0299086997586315,0.131578947368421,1,4331,1,1,1,8.22040309993373,8.22040309993373,5.468060141135132,6.345636360828596,26,308,3,1041,18489169,Parse5 is an HTML parsing/serialization toolset for Node.js. It's the fastest spec-compliant HTML parser for Node to date.
https://github.com/mochajs/mocha,False,True,26733,22691,22691,False,False,True,False,3014,False,False,193,398,2011-03-07T18:44:25Z,2025-01-23T16:02:33Z,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.302027179917209,0.302027179917209,0.040117664284098,0.3558279758814838,180,1,0.0023901525714058,0.0354749704375246,1,5073,2,1,1,10.02972364908127,10.02972364908127,8.01102337918644,5.19295685089021,175,2863,18,2151,2650278,Mocha is an open source test framework for Node.js & The Browser. It is available on GitHub and Discord. There are no plans to add any new features.
https://github.com/crate-crypto/go-ipa,False,True,360,33,33,False,True,False,False,14,False,False,10,3,2021-10-13T17:15:25Z,2024-12-10T11:52:51Z,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0.075,0.075,0.0318181818181818,0.8181818181818182,240,1,0.3529411764705882,0.1998334721065778,1,1200,46,1,1,3.49650756146648,3.49650756146648,2.6390573296152584,5.480638923341991,7,9,3,53,0,Go-ipa is a library of cryptographic primitives for Verkle Trees. It implements the [Verkle Tree cryptography spec] with extra optimizations. It includes: Implementation of the Bandersnatch curve.
https://github.com/alexeyraspopov/picocolors,False,False,81,1447,1447,False,False,False,False,45,False,False,11,11,2021-09-27T04:22:36Z,2025-01-25T10:49:34Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.4791390728476821,0.4791390728476821,0.0149006622516556,0.0268211920529801,870,1,0.2236503856041131,0.714872637633525,1,1216,0,1,0,7.277247726631484,7.277247726631484,3.80666248977032,6.76849321164863,7,34,4,47,22997521,"The tiniest and the fastest library for terminal output formatting with ANSI colors. Used by popular tools like PostCSS, SVGO, Stylelint, and Browserslist. Support for both CJS and ESM projects"
https://github.com/boa-dev/boa,False,False,54861,5392,5392,True,True,True,True,413,False,False,130,47,2018-08-08T22:20:05Z,2025-01-25T02:34:38Z,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.081625238426837,0.081625238426837,0.0062520815041327,0.8304974416421932,600,1,0.0090011701521197,0.2540220152413209,1,2361,0,1,0,8.592671652592143,8.592671652592143,6.023447592961033,6.396929655216146,105,670,25,3282,633,"Boa is an experimental Javascript lexer, parser and interpreter written in Rust. It has support for some of the language."
https://github.com/marak/colors.js,False,True,380,5178,5178,True,False,True,False,449,False,False,90,53,2010-06-11T06:48:43Z,2025-01-23T02:16:04Z,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0.4629414394278051,0.4629414394278051,0.0401430487259722,0.0339740724184175,570,1,0.0484900042535091,0.1066816395283548,1,5342,2,1,1,8.552174160311482,8.552174160311482,6.107022887742255,6.345636360828596,71,143,19,110,0,Colors.js is a Node.js package that lets you add color and style to your node.js console. It's available on GitHub and is available in the 'develop' branch. You can use it to get color
https://github.com/webdriverio/webdriverio,False,True,353418,9159,9159,True,False,False,True,2530,False,False,204,216,2011-08-30T19:02:35Z,2025-01-25T18:42:35Z,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0.0244718996649441,0.0244718996649441,0.0067598980404311,0.9442963026296805,780,1,0.0020797448846274,0.1592486729277256,1,4897,0,1,0,9.122492281402987,9.122492281402987,7.835974581721566,6.659293919683638,191,5381,13,7816,67648,WebdriverIO is a next-gen browser and mobile automation test framework for Node.js. It is available on GitHub and Crowdin.
https://github.com/mmcloughlin/addchain,False,False,441,188,188,False,False,False,False,14,False,False,30,7,2020-01-31T03:31:03Z,2024-12-30T09:51:09Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.2262334536702767,0.2262334536702767,0.0168471720818291,0.5306859205776173,630,1,0.4312114989733059,0.3457738748627881,1,1821,26,1,1,5.236441962829949,5.236441962829949,2.6390573296152584,6.4457198193855785,29,30,1,92,6881,Cryptographic Addition Chain Generation in Go. Addition chains are a building block in elliptic curve or other cryptographic codegenerators. Code generation and templated output support.
https://github.com/ethereum/eth-abi,False,False,1237,248,248,True,False,True,False,269,False,False,13,13,2016-02-19T20:18:56Z,2025-01-14T16:29:34Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.1238761238761238,0.1238761238761238,0.1343656343656343,0.6178821178821179,210,1,0.0949367088607595,0.0643382352941176,1,3263,11,1,1,5.513428746164983,5.513428746164983,5.594711379601839,5.3471075307174685,11,65,2,154,0,"Summarize: # Ethereum Contract Interface (ABI) Utility. # Python utilities for working with ABI definitions, especially encoding and decoding."
https://github.com/wooorm/ccount,False,False,63,6,6,False,False,False,False,2,False,False,0,4,2015-07-12T20:13:35Z,2023-03-15T11:06:47Z,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.0779220779220779,0.0779220779220779,0.0259740259740259,0.8181818181818182,120,1,0.6091370558375635,0.0344234079173838,1,3485,682,1,1,1.791759469228055,1.791759469228055,0.6931471805599453,4.787491742782046,0,0,0,16,0,"Get the count of how often `substring` occurs in a value. Use this utility to choose single quotes when double quotes are used more frequently, and double quotes otherwise."
https://github.com/status-im/nimbus-eth2,False,True,63533,557,557,True,True,True,False,253,False,False,202,37,2018-07-20T13:45:21Z,2025-01-24T23:29:50Z,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0.0085824345146379,0.0085824345146379,0.0038983050847457,0.9789368258859784,510,1,0.0077969729399174,0.2141057934508816,1,2381,0,1,0,6.322565239927284,6.322565239927284,5.53338948872752,6.234410725718371,172,972,30,5652,0,"Nimbus-eth2 is an extremely efficient consensus layer (eth2) client implementation. While it's optimised for embedded systems and resource-restricted devices, its low resource usage also makes it an excellent choice for any server or"
https://github.com/wighawag/hardhat-deploy,False,False,5446,1206,1206,True,False,True,False,298,False,False,171,15,2020-03-19T15:42:44Z,2025-01-15T16:08:50Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.1478666012751348,0.1478666012751348,0.0365375183913683,0.667729279058362,210,1,0.0251016017212526,0.1183765501691093,1,1773,10,1,1,7.095064377287131,7.095064377287131,5.697093486505405,5.3471075307174685,151,229,20,158,46642,A complete dev template using hardhat-deploy is available here**: https://github.com/wighawag/template-ethereum-contracts. Check it out.
https://github.com/mozilla/source-map,False,False,7514,3581,3581,False,False,True,False,362,False,False,64,70,2011-07-07T22:07:39Z,2025-01-24T08:26:15Z,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0.2381300704880968,0.2381300704880968,0.0240723500465487,0.4996675089772576,480,1,0.0309318211109679,0.0969501110886689,1,4950,1,1,1,8.183397369998433,8.183397369998433,5.891644211825772,6.173786103901937,41,192,23,248,29745698,Source Map is a library to generate and consume the source map format. It can be used with Node or on the Web.
https://github.com/lukeed/polka,False,False,768,5441,5441,False,False,False,False,173,False,False,27,69,2017-12-22T05:55:41Z,2025-01-23T14:18:34Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.4602046857819504,0.4602046857819504,0.0146324959824071,0.0649581324536919,840,1,0.066334991708126,0.324074074074074,1,2591,2,1,1,8.601718146485926,8.601718146485926,5.153291594497779,6.733401891837359,23,130,4,52,29050,"Polka is an extremely minimal, highly performant Express.js alternative. It is 33-50% faster than Express for simple applications. It has added support for routing, middleware, and sub-applications."
https://github.com/pycqa/flake8,False,True,3665,3512,3512,False,False,False,False,313,False,False,24,39,2014-09-13T17:06:24Z,2025-01-25T01:39:48Z,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.3192146882385021,0.3192146882385021,0.0284493728413015,0.3331212506816942,30,1,0.0027193618564176,0.0079197465681098,1,3787,0,1,0,8.163940954755008,8.163940954755008,5.746203190540153,3.4011973816621555,22,1566,2,364,591615,"Flake8 is a wrapper around the PyFlakes and Ned Batchelder's McCabe scripts. It displays the warnings in a per-file, merged output. It also adds a few features: # flake8: noqa"
https://github.com/gulpjs/glob-parent,False,False,60,80,80,False,False,False,False,45,False,False,7,15,2015-01-12T20:18:40Z,2024-12-07T00:38:13Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.3018867924528302,0.3018867924528302,0.1698113207547169,0.2264150943396226,870,1,0.7665198237885462,0.2372511589855467,1,3666,49,1,1,4.382026634673881,4.382026634673881,3.80666248977032,6.76849321164863,3,27,4,28,36606186,Extract the non-magic parent path from a glob string. Escaping rules and Limitations below. Disables automatic conversion of slashes for Windows.
https://github.com/swc-project/swc,False,True,364954,31556,31556,False,False,False,True,1254,False,False,422,152,2017-12-22T11:40:14Z,2025-01-25T09:42:39Z,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0.0735022826795863,0.0735022826795863,0.0029208981645392,0.8500745364762881,660,1,0.0015349551141913,0.2546296296296296,1,2591,0,1,0,10.35951902421498,10.35951902421498,7.134093721192866,6.492239835020471,388,3292,34,5547,691642,SWC is a super-fast TypeScript / JavaScript compiler written in Rust. It's a library for Rust and JavaScript at the same time. Make the web (development) faster.
https://github.com/floating-ui/floating-ui,False,True,40383,30538,30538,True,False,True,True,1629,False,False,38,257,2016-03-29T17:00:47Z,2025-01-25T20:47:30Z,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0.2962323451808163,0.2962323451808163,0.0158020332143411,0.391733276424026,330,1,0.0031909338799822,0.1023255813953488,1,3224,0,1,0,10.326727088743455,10.326727088743455,7.395721608602045,5.799092654460526,27,1376,11,1318,2822786,"Floating UI is a small library that helps you create ""floating"" elements such as tooltips, popovers, dropdowns, and more. It offers two main features: anchor positioning and user interactions for React."
https://github.com/ipfs/js-ipfs,False,True,55948,7441,7441,True,True,False,False,1251,True,False,0,223,2014-05-30T00:31:06Z,2025-01-25T09:37:20Z,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0.103231087249067,0.103231087249067,0.0173554750905231,0.7761823504113428,780,1,0.0107053156009387,0.2003081664098613,1,3893,0,1,0,8.914760527397261,8.914760527397261,7.131698510466912,6.659293919683638,0,1672,0,2647,149,The IPFS protocol is used by Node.js and Node.JS. The [js-IPFS] repo has been superseded by the [Helia] repo. This guide explains how to migrate from the [js
https://github.com/humanwhocodes/object-schema,False,False,111,32,32,True,False,False,False,7,True,False,1,2,2019-02-03T16:33:21Z,2024-06-10T15:34:29Z,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0.1758241758241758,0.1758241758241758,0.0384615384615384,0.6098901098901099,180,1,0.4972375690607735,0.0824175824175824,1,2183,229,1,1,3.4657359027997265,3.4657359027997265,1.9459101490553128,5.19295685089021,0,1,1,18,0, JavaScript object merge/validation utility where you can define a different merge and validation strategy for each key. This is helpful when you need to validate complex data structures and then merge them in a way that is more complex than `Object.
https://github.com/mafintosh/pump,False,False,34,910,910,True,False,True,False,59,False,False,17,7,2013-08-14T19:59:20Z,2025-01-06T14:34:45Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.4756926293779404,0.4756926293779404,0.0308416100365917,0.0177731312075274,330,1,0.1471243869817209,0.0788907482667941,1,4182,19,1,1,6.813444599510896,6.813444599510896,4.07753744390572,5.799092654460526,12,28,5,15,16229503,Pump is a small node module that pipes streams together and destroys all of them if one of them closes. It is available as part of the Tidelift Subscription.
https://github.com/vweevers/module-error,False,False,23,6,6,False,False,False,False,1,False,False,3,1,2021-10-22T09:00:52Z,2024-09-04T02:08:13Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.1666666666666666,0.1666666666666666,0.0277777777777777,0.6388888888888888,13,1,0.2653061224489796,0.0109060402684563,1,1191,143,1,1,1.791759469228055,1.791759469228055,0.0,2.5649493574615367,0,0,3,8,0, module-error is a Node.js tool to create errors with a code and cause. It works like a regular error constructor but adds an options argument. It can be used to create subclasses with prepared codes.
https://github.com/fastify/light-my-request,False,True,560,376,376,False,False,False,False,48,False,False,9,15,2017-09-27T22:40:55Z,2025-01-21T23:39:48Z,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.2764705882352941,0.2764705882352941,0.0352941176470588,0.4117647058823529,570,1,0.2953367875647668,0.212924915950691,1,2676,3,1,1,5.929589143389895,5.929589143389895,3.871201010907891,6.345636360828596,6,50,3,272,132849,"Injects a fake HTTP request/response into a node HTTP server for simulating server logic, writing tests, or debugging. Does not use a socket connection so can be run against an inactive server (server not in listen mode)"
https://github.com/wooorm/markdown-table,False,False,130,274,274,False,False,False,False,24,False,False,0,7,2014-10-04T17:30:06Z,2025-01-02T22:57:22Z,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.3903133903133903,0.3903133903133903,0.0341880341880341,0.1851851851851851,840,1,0.5447470817120622,0.2229891160074329,1,3766,22,1,1,5.613128106388071,5.613128106388071,3.1780538303479458,6.733401891837359,0,11,0,22,1029089,Generate a markdown (GFM) table from table data. Use this package when you want to generate the source code of a GFM table from some data.
https://github.com/ljharb/call-bind,False,False,130,10,10,False,False,False,False,7,False,False,3,4,2020-10-30T05:27:37Z,2024-12-06T05:19:15Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.0636942675159235,0.0636942675159235,0.0445859872611464,0.8280254777070064,210,1,0.5722070844686649,0.1355713363460297,1,1548,50,1,1,2.302585092994046,2.302585092994046,1.9459101490553128,5.3471075307174685,2,4,1,1,25972832,Robustly create a function called 'call-bind' using the 'npm install' command. The code is available on GitHub and can be downloaded.
https://github.com/webpack/webpack,False,True,67052,64975,64975,True,False,False,True,8929,False,False,258,1456,2012-03-10T10:08:14Z,2025-01-25T20:56:36Z,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0.3155183046748668,0.3155183046748668,0.0433591834158043,0.325604207234462,420,1,0.002035366923349,0.0892667375132837,1,4704,0,1,0,11.081757859509691,11.081757859509691,9.097059685517216,6.040254711277414,144,9835,114,7039,21165316,"Webpack is a module bundler. Its main purpose is to bundle JavaScript files for usage in a browser. It is also capable of transforming, bundling, or packaging just about any resource or asset."
https://github.com/vuejs/vue,False,True,32152,208264,208264,True,False,True,False,33709,False,False,601,5855,2013-07-29T03:24:51Z,2025-01-25T17:18:00Z,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0.4317345544778177,0.4317345544778177,0.0698792882922288,0.0666516027521357,690,1,0.0014283378081017,0.1643248392474398,1,4198,0,1,0,12.24656178466022,12.24656178466022,10.4255201430002,6.536691597591305,354,9663,247,2289,0,"Vue has reached End of Life on December 31st, 2023. It no longer receives new features, updates, or fixes. It is still available on all existing distribution channels."
https://github.com/wevm/viem,False,True,366844,2706,2706,True,False,False,True,958,False,False,7,30,2022-07-22T00:54:04Z,2025-01-25T13:48:35Z,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0.0072505318664358,0.0072505318664358,0.0025668919172378,0.9829320443498905,180,1,0.000482064521658,0.1958650707290533,1,918,0,1,0,7.903226808730733,7.903226808730733,6.86484777797086,5.19295685089021,4,575,3,2040,62359,Viem is participating in Gitcoin Grants round 21. Consider supporting the project by supporting the Gitcoin project. Viem is a TypeScript Interface for Ethereum.
https://github.com/swc-project/pkgs,False,False,658,63,63,False,False,False,True,23,False,False,8,5,2023-07-14T04:40:03Z,2025-01-14T17:15:03Z,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0.0780669144981412,0.0780669144981412,0.0285006195786864,0.815365551425031,300,1,0.2710027100271002,0.5338078291814946,1,561,11,1,1,4.143134726391533,4.143134726391533,3.1354942159291497,5.703782474656201,8,27,0,44,39519,Various npm packages for the SWC project. Swc is a webpack loader for swc. SwC is a command line interface for swC.
https://github.com/vitest-dev/vitest,False,True,40168,13646,13646,True,False,True,True,1249,False,False,347,52,2021-12-03T19:19:49Z,2025-01-25T16:01:31Z,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0.1986057139530483,0.1986057139530483,0.0181781134931377,0.5846104586007655,480,1,0.0069375189697784,0.417391304347826,1,1149,0,1,0,9.52120171737537,9.52120171737537,7.130098510125578,6.173786103901937,276,2761,71,3200,0,"Next generation testing framework powered by Vite. Vite is a free, open-source, cross-platform testing framework for Node.js, Vue, React, and React. It's based on the Jest"
https://github.com/mysticatea/event-target-shim,False,False,1375,125,125,False,False,False,False,26,False,False,29,5,2015-02-21T19:20:04Z,2024-11-30T05:37:46Z,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0.0757116898849182,0.0757116898849182,0.0157480314960629,0.8328285887341006,210,1,0.1128425577646426,0.0578990901571546,1,3626,56,1,1,4.8283137373023015,4.8283137373023015,3.258096538021482,5.3471075307174685,11,18,17,17,3659344,"An implementation of [WHATWG `EventTarget` interface] and [whatwg `Event` interface. This implementation supports constructor, `passive` and `signal' This implementation is designed to work on both browsers and"
https://github.com/openzeppelin/openzeppelin-contracts,False,True,47847,25233,25233,False,False,False,False,11893,False,False,283,639,2016-08-01T20:54:54Z,2025-01-25T17:21:52Z,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.2289621254741121,0.2289621254741121,0.1079160844237155,0.4341596646280601,120,1,0.0010876855863531,0.0387096774193548,1,3099,0,1,0,10.135907940630547,10.135907940630547,9.383705270727246,4.787491742782046,216,1739,67,3268,286708,OpenZeppelin Contracts is a library for secure smart contract development. Build on a solid foundation of community-vetted code. Reusable [Solidity components] to build custom contracts and complex decentralized systems.
https://github.com/biomejs/biome,False,True,210855,16636,16636,True,False,False,True,517,False,False,217,52,2023-07-27T20:30:22Z,2025-01-25T20:36:28Z,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0.0680008502150062,0.0680008502150062,0.0021132747993002,0.8618850247706872,570,1,0.00232450023245,1.0382513661202186,1,548,0,1,0,9.719324300862802,9.719324300862802,6.248042874508429,6.345636360828596,186,1323,31,2902,43716,"All new developments, fixes and features should be directed towards the `next` branch. The `main` is only used for maintenance and CI while the team prepares everything for v2."
https://github.com/ethereum/go-ethereum,False,True,218308,48212,48212,True,True,True,False,20467,False,False,284,2209,2013-12-26T13:05:46Z,2025-01-25T20:42:33Z,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0.1438309780160442,0.1438309780160442,0.0610592513700816,0.65127879259783,30,1,8.949106431722792e-05,0.0074092368486045,1,4048,0,1,0,10.783363231708234,10.783363231708234,9.926569111979449,3.4011973816621555,189,8019,95,11024,23419,"The go-ethereum project comes with several wrappers/executables found in the `cmd` directory. You can install them using your favourite package manager. It is the entry point into the Ethereum network (main, test"
https://github.com/quic-go/qpack,False,False,128,32,32,True,False,True,False,8,False,False,4,2,2019-03-01T02:39:43Z,2025-01-11T07:17:34Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.16,0.16,0.04,0.64,750,1,0.7894736842105263,0.3475440222428174,1,2157,14,1,1,3.4657359027997265,3.4657359027997265,2.079441541679836,6.620073206530356,2,7,2,43,0,"This is a minimal QPACK implementation in Go. It doesn't use the dynamic table at all, but just the static table and (Huffman encoded) string literals. Wherever possible, it reuses code from the"
https://github.com/getsentry/sentry-javascript,False,True,145603,8074,8074,True,True,False,True,1617,False,False,385,126,2012-02-01T20:16:25Z,2025-01-25T16:52:50Z,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0.0494221634591841,0.0494221634591841,0.0098978992213897,0.8912577738602419,660,1,0.0040237032701733,0.1391524351676154,1,4742,0,1,0,8.996404301412886,8.996404301412886,7.388327859577107,6.492239835020471,345,5508,40,8467,107689,"This is the next line of Sentry JavaScript SDKs, comprised in the `@sentry/` namespace. It will provide a more worrisomeconvenient interface and improved consistency between various JavaScript environments. For each major platform, there is"
https://github.com/ethereum/remix-plugin,False,False,6364,165,165,True,False,True,False,109,False,False,80,15,2018-03-19T12:50:16Z,2025-01-19T09:20:58Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.0242540055857709,0.0242540055857709,0.0160223430839335,0.9354696457445244,810,1,0.1063969525811112,0.3233532934131736,1,2504,6,1,1,5.10594547390058,5.10594547390058,4.691347882229144,6.697034247666484,49,75,31,294,0,Remix plugin is a universal plugin system written in Typescript. It provides an extendable engine that simplifies communication between multiple internal or external sources. It's divided into two main categories: engine and plugin.
https://github.com/grandinetech/grandine,False,False,5474,183,183,True,False,True,False,33,False,False,36,7,2021-06-29T11:50:59Z,2025-01-22T13:53:01Z,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0.0311595436744423,0.0311595436744423,0.0056189341052273,0.932061978545888,30,1,0.0050821616127392,0.0229533282325937,1,1306,3,1,1,5.209486152841421,5.209486152841421,3.49650756146648,3.4011973816621555,18,34,18,24,0,Grandine is a lightweight client and needs only ~2.5GB of memory on the mainnet. It is built by [Grandine core team] led by [Saulius Grigaitis](https://twitter.com
https://github.com/typescript-eslint/typescript-eslint,False,True,68533,15457,15457,False,False,False,True,2760,False,False,349,91,2019-01-13T17:52:15Z,2025-01-25T18:42:35Z,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0.1512323030712182,0.1512323030712182,0.0270040212509906,0.6705313726065729,450,1,0.0043835296180484,0.2040816326530612,1,2204,0,1,0,9.645817254152318,9.645817254152318,7.9229859587111955,6.1092475827643655,299,4918,50,5293,16197147,Monorepo is the tooling that enables ESLint and Prettier to support TypeScript. See <strong>https://typescript-eslint.io for documentation on the latest released version.
https://github.com/alloy-rs/core,False,True,3431,819,819,False,False,False,False,166,False,False,34,22,2023-03-17T16:49:39Z,2025-01-21T22:04:10Z,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0.1564469914040114,0.1564469914040114,0.03170964660936,0.655396370582617,120,1,0.0224089635854341,0.1762114537444934,1,680,3,1,1,6.70808408385307,6.70808408385307,5.111987788356544,4.787491742782046,32,196,2,620,3209,"Alloy is a rewrite of [`ethers-rs`] from the ground up. It has exciting newfeatures, high performance, and excellent docs. The current MSR version is 1.81 (minimum supported)"
